avg_xAcc,avg_yAcc,avg_zAcc,avg_xGyro,avg_zGyro,STD_xAcc,STD_yAcc,STD_zAcc,STD_xGyro,STD_zGyro,Vari_xAcc,Vari_yAcc,Vari_zAcc,Vari_xGyro,Vari_zGyro,SumAbsAcc,SumAbsGyro,sumAbs_MinMax_xAcc,sumAbs_MinMax_yAcc,sumAbs_MinMax_zAcc,sumAbs_MinMax_xGyro,sumAbs_MinMax_zGyro,min_xAcc,min_yAcc,min_zAcc,min_xGyro,min_zGyro,max_xAcc,max_yAcc,max_zAcc,max_xGyro,max_zGyro,
-0.27800976,9.723286783,2.092262264,0.022118951,0.011543945,0.351852249,0.445589439,0.751049475,0.063048069,0.031302238,0.123800005,0.198549948,0.564075314,0.003975059,9.80E-04,377.7956982,2.418415461,1.503079891,19.18055344,3.962872982,0.265621662,0.138928212,-1.010391474,8.539093018,0.509897947,-0.075642571,-0.048136182,0.492688417,10.64146042,3.452975035,0.189979091,0.09079203,1
-0.230561932,9.517735143,1.672054844,-0.007153035,0.005073841,0.29303565,0.397554315,0.692720058,0.063890127,0.025034688,0.085869892,0.158049433,0.479861079,0.004081948,6.27E-04,356.7869996,2.169217365,1.237179816,18.91687489,3.492872104,0.292255387,0.120288096,-0.718078554,8.586986542,0.17384778,-0.190607414,-0.036948621,0.519101262,10.32988834,3.319024324,0.101647973,0.083339475,1
-0.173980306,9.584001172,1.97661584,0.017078328,-0.001092801,0.347794172,0.44612028,0.82821333,0.054892736,0.029226518,0.120960786,0.199023304,0.685937319,0.003013212,8.54E-04,368.3314218,2.145480884,1.691800416,19.26661015,4.230669439,0.243246533,0.11763519,-0.758511841,8.846058846,0.645524681,-0.087301366,-0.073687799,0.933288574,10.4205513,3.585144758,0.155945167,0.043947391,1
-0.051518279,9.635823404,2.21824889,0.003190012,0.001914795,0.260800941,0.471183829,0.835571575,0.061309235,0.030178159,0.068017131,0.222014201,0.698179856,0.003758822,9.11E-04,374.2821138,2.31746562,1.122373044,19.35091496,4.459373057,0.227311678,0.144251458,-0.55768621,8.842122078,0.712753832,-0.112905346,-0.084334306,0.564686835,10.50879288,3.746619225,0.114406332,0.059917152,1
-0.122860234,9.641623559,1.793785018,0.001924366,-0.003095989,0.338584656,0.493747203,0.754094449,0.071254847,0.036201729,0.114639569,0.2437863,0.568658438,0.005077253,0.001310565,363.7803594,2.635813685,1.498751104,18.9125843,4.33539176,0.259792268,0.186820045,-0.892395556,8.531986237,0.439115763,-0.125227377,-0.116797432,0.606355548,10.38059807,3.896275997,0.134564891,0.070022613,1
-0.237114945,9.682183789,1.44455935,0.004223697,-0.01204052,0.330132581,0.39971966,0.696479756,0.065701284,0.026383077,0.108987521,0.159775807,0.485084051,0.004316659,6.96E-04,354.7545346,2.517288367,1.658559263,19.45537853,3.171493676,0.228882477,0.10644763,-1.090214133,8.928581238,-0.005449203,-0.107128307,-0.048659779,0.568345129,10.52679729,3.166044474,0.121754169,0.05778785,1
-0.207876331,9.666013102,1.156653369,-0.007211024,-0.011751696,0.362826022,0.523357112,0.806678901,0.070308657,0.045128136,0.131642722,0.273902667,0.65073085,0.004943307,0.002036549,346.8646129,2.943934098,1.5390504,19.0999155,3.222126365,0.348123372,0.191619694,-1.092254043,8.289396286,-0.393271565,-0.141232044,-0.110409528,0.446796358,10.81051922,2.828854799,0.206891328,0.081210166,1
-0.619644415,9.664724042,1.475340449,-0.014072421,0.029380648,0.538982414,0.366177398,0.596015633,0.047528306,0.051503096,0.290502043,0.134085887,0.355234634,0.00225894,0.002652569,366.9257176,2.718385222,2.650247097,19.57564449,2.736237504,0.21930062,0.237399682,-1.612418175,9.028027534,-0.080751635,-0.119188532,-0.084089965,1.037828922,10.54761696,2.655485868,0.100112088,0.153309718,0
-0.272005097,9.645311109,1.968514493,-0.009921915,0.015843648,0.954946391,0.576226532,0.777923317,0.091266471,0.104389124,0.911922609,0.332037016,0.605164687,0.008329569,0.010897089,384.2875164,4.609309818,3.777705431,19.23392487,3.98652789,0.403991356,0.530178666,-2.330458403,8.322436333,0.444239348,-0.206577167,-0.191096097,1.447247028,10.91148853,3.542288542,0.19741419,0.339082569,0
-0.629648176,9.436291356,1.686624592,-0.03411049,-0.034344701,0.649343421,0.438513438,0.820421087,0.130142117,0.07363586,0.421646879,0.192294035,0.673090761,0.016936971,0.00542224,367.6764285,5.033878626,2.89513582,18.79060555,3.67567431,0.753720433,0.299690485,-2.308824539,8.483183861,0.019517532,-0.4079009,-0.168214828,0.586311281,10.30742168,3.656156778,0.345819533,0.131475657,0
-0.298988527,9.557743288,2.328739297,0.011698773,0.014590952,0.874165126,0.510742021,0.766081283,0.109461004,0.133600867,0.764164668,0.260857412,0.586880533,0.011981711,0.017849192,391.6620613,5.694223916,3.351939797,19.5620451,4.772103548,0.509880483,0.586605147,-1.702852011,8.645194054,1.00926137,-0.291923761,-0.218777016,1.649087787,10.91685104,3.762842178,0.217956722,0.367828131,0
-0.368365383,9.565876776,1.916054626,0.009721484,0.008925952,0.786559687,0.483219995,0.905992568,0.069240836,0.08672532,0.618676142,0.233501563,0.820822533,0.004794293,0.007521281,376.3150087,4.06520345,3.068322599,19.35061836,3.841927588,0.294332333,0.361422777,-2.144505501,8.653851509,0.063331425,-0.096045472,-0.157027274,0.923817098,10.69676685,3.778596163,0.198286861,0.204395503,0
-0.187850932,9.664571393,2.286843544,-0.006447021,0.011451049,0.971535025,0.453766195,0.703882366,0.065940955,0.10715564,0.943880306,0.20590376,0.495450385,0.00434821,0.011482331,395.375815,4.284957827,4.371055603,19.04920673,4.366353571,0.275762014,0.376868948,-2.077391386,8.464441299,0.901053011,-0.155700818,-0.137863562,2.293664217,10.58476543,3.46530056,0.120061196,0.239005387,0
-0.087394841,9.659773734,2.306522599,-0.043423791,-0.028713483,1.816423107,0.629785791,1.045868434,0.116996212,0.162089754,3.299392904,0.396630143,1.093840781,0.013688114,0.026273088,415.0988457,7.041984641,8.786002159,19.37396622,4.238684805,0.57332322,0.607898176,-4.348837376,8.460007668,-0.026479872,-0.335120678,-0.308207691,4.437164783,10.91395855,4.212204933,0.238202542,0.299690485,0
-0.570651641,9.386855756,2.267511979,0.003304865,0.022436488,0.936331084,0.643412856,0.929390268,0.101945586,0.110342806,0.876715898,0.413980103,0.863766271,0.010392903,0.012175535,386.5212816,5.449075004,4.575702429,18.23016024,5.343302727,0.486004382,0.408267424,-3.494567156,7.611052036,0.547343254,-0.209474415,-0.202807263,1.081135273,10.6191082,4.795959473,0.276529968,0.205460161,0
0.027442802,9.604513691,2.602116385,0.021570017,-0.004862712,1.097948253,0.891479379,0.930363573,0.131035572,0.169926276,1.205490366,0.794735483,0.865576378,0.017170321,0.028874939,405.0635893,7.207808368,4.637635708,19.10732841,5.312772036,0.589799136,0.793147415,-2.019135714,7.784804344,1.098392725,-0.278170586,-0.457799852,2.618499994,11.32252407,4.214379311,0.31162855,0.335347563,0
-0.371585967,9.6450662,2.00550813,0.057701711,0.048522404,1.468826762,0.757171235,1.091023201,0.130438518,0.164586798,2.157452057,0.573308279,1.190331624,0.017014207,0.027088814,398.6349064,7.786472264,6.625321388,19.56415176,4.256574422,0.548260272,0.630255833,-4.050683022,8.154430389,0.250941068,-0.244119197,-0.227835283,2.574638367,11.40972137,4.005633354,0.304141074,0.402420551,0
0.210244269,9.660845633,2.371714129,-9.67E-04,0.002607859,1.256002871,0.640091767,0.982836205,0.14029373,0.130804636,1.577543212,0.40971747,0.965967007,0.019682331,0.017109853,406.671656,6.92724669,5.151422024,18.85264301,4.63368088,0.546200797,0.562118202,-2.224606037,8.066438675,0.422547877,-0.338471711,-0.279462129,2.926815987,10.78620434,4.211133003,0.207729086,0.282656074,0
-0.368097853,9.619275555,2.44508143,0.005334515,0.011156595,1.053461106,0.63403623,0.8286524,0.11711784,0.122261939,1.109780302,0.402001941,0.6866648,0.013716589,0.014947982,399.9980888,5.721451096,5.466383696,19.56379795,4.337067366,0.594040275,0.585540503,-3.655246735,8.227894783,0.274528742,-0.254940242,-0.30981338,1.811136961,11.33590317,4.062538624,0.339100033,0.275727123,0
-0.321790585,9.337560408,2.098281782,0.023911574,-8.97E-04,1.665443795,0.546605496,1.15816749,0.152011991,0.13261181,2.773703033,0.298777568,1.341351934,0.023107645,0.017585892,395.7778742,6.86718992,6.336244822,18.42177296,5.120862514,0.623815566,0.695740581,-4.040301323,8.220472336,-0.364866763,-0.333654583,-0.380080342,2.295943499,10.20130062,4.75599575,0.290160984,0.315660238,0
-0.113942694,9.298563603,2.072896102,-0.01006323,0.007549957,1.338639053,0.595538082,1.019928714,0.12810329,0.142308406,1.791954514,0.354665607,1.040254581,0.016410453,0.020251682,387.8474147,6.926199473,5.901305199,18.67084742,4.752624273,0.531243309,0.583934814,-3.391750813,7.777382374,-1.206792593,-0.286757588,-0.248587251,2.509554386,10.89346504,3.54583168,0.244485721,0.335347563,0
0.009084673,9.528697229,2.250451665,0.011069329,-0.033316083,1.686295366,0.578916928,0.914821366,0.09796695,0.186394541,2.843592063,0.335144809,0.836898132,0.009597523,0.034742925,408.1456351,7.435870509,6.71726799,19.32012558,4.516048431,0.453000203,0.740979522,-3.367511749,8.478682518,0.257376671,-0.239336997,-0.407220215,3.349756241,10.84144306,4.258671761,0.213663206,0.333759308,0
0.599117308,9.58612685,2.364761956,-0.011236542,0.004614426,1.524517089,0.691915546,0.807773431,0.106308014,0.146315568,2.324152356,0.478747122,0.652497916,0.011301394,0.021408245,410.0133988,6.602789976,7.056679964,19.15147781,4.849761963,0.381145,0.558383197,-2.508242369,7.980630875,0.8488307,-0.157323971,-0.248587251,4.548437595,11.17084694,4.000931263,0.223821029,0.309795946,0
0.423653211,9.434005122,2.056030441,-0.034040677,-0.058007987,1.272398368,0.624284526,1.025501353,0.112745105,0.136513819,1.618997606,0.38973117,1.051653024,0.012711459,0.018636023,390.8240534,6.760183795,4.78737855,18.79613113,4.573030531,0.440206945,0.540284112,-1.959261417,8.173019409,0.539614737,-0.261589944,-0.325242102,2.828117132,10.62311172,4.033415794,0.178617001,0.21504201,0
1.728661504,9.705376317,2.212504949,0.006096829,-0.064396456,1.055868041,0.903864864,1.063161229,0.131719519,0.120589947,1.11485732,0.816971692,1.1303118,0.017350032,0.014541935,425.4852182,6.621220643,5.090819895,20.21654415,4.646091849,0.56262435,0.460976347,-0.989150107,7.950569153,-0.232046038,-0.232285872,-0.306619436,4.101669788,12.265975,4.414045811,0.330338478,0.154356912,0
0.725988381,9.537485461,1.829361033,0.032720982,-0.056410167,1.064860641,0.959336164,1.051611917,0.111916404,0.093843711,1.133928184,0.920325876,1.105887624,0.012525281,0.008806642,385.2248166,5.682093873,3.797433972,18.72460079,4.211602092,0.493997991,0.372610331,-1.127027392,7.566223145,-0.378791451,-0.261031449,-0.250716537,2.67040658,11.15837765,3.83281064,0.232966542,0.121893793,0
-0.12513706,9.584475056,1.917994361,0.003754146,-0.029485367,1.022668134,0.563617537,0.864125083,0.118797511,0.115033772,1.045850113,0.317664728,0.746712158,0.014112849,0.013232769,383.4184931,5.9655528,4.251527786,19.30375862,3.79908085,0.456717759,0.487592638,-2.197149515,8.618369102,-0.001197101,-0.213645756,-0.199089706,2.054378271,10.68538952,3.797883749,0.243072003,0.288502932,0
-0.667948298,9.537239567,1.666639633,-0.016567115,-0.026396697,1.321429588,0.466478413,0.56987565,0.09965349,0.12194713,1.746176157,0.21760211,0.324758257,0.009930818,0.014871102,384.2133139,5.520633481,5.932802916,18.8635416,3.383562237,0.490769133,0.559988901,-4.042207241,8.496217728,0.460472018,-0.157865033,-0.396050125,1.890595675,10.36732388,2.923090219,0.3329041,0.163938776,0
-0.276813275,9.692401917,1.964436345,0.016521512,-0.003405081,0.66743428,0.570371988,0.700834633,0.115494537,0.13297174,0.445468518,0.325324205,0.491169183,0.013338988,0.017681484,381.1049466,5.953928927,2.203048646,19.30003452,3.882054329,0.575417608,0.623867944,-1.461995363,8.409097672,0.58941412,-0.246807009,-0.409349531,0.741053283,10.89093685,3.292640209,0.328610599,0.214518413,0
-0.138454063,9.483277305,2.427815952,0.003295294,-0.011457804,1.253093954,0.738247726,0.983219585,0.113520599,0.144761384,1.570244458,0.545009705,0.966720753,0.012886926,0.020955858,401.5949766,6.020233958,4.937964439,19.35397959,4.53152445,0.597775266,0.631320477,-2.928894043,7.931693554,0.380314142,-0.236684099,-0.349729061,2.009070396,11.42228603,4.151210308,0.361091167,0.281591415,0
-0.306556367,9.369891259,2.134099349,-0.005702159,0.02303722,1.133879198,0.860355215,0.851259708,0.140717574,0.113807148,1.285682036,0.740211097,0.72464309,0.019801436,0.012952067,385.4907807,5.684921304,5.382155895,19.20998287,4.311344326,0.771836966,0.524855405,-3.260289907,7.990101814,0.353163898,-0.306410015,-0.191637158,2.121865988,11.21988106,3.958180428,0.465426952,0.333218247,0
0.250393345,9.450203126,2.045996419,0.029732527,-0.031855637,1.140577784,0.99086513,1.138712789,0.126243463,0.150286895,1.300917681,0.981813705,1.296666816,0.015937412,0.022586151,386.0631813,7.440879614,4.327538848,19.11282539,5.134403616,0.429036841,0.578611553,-1.805276036,7.564633369,0.438129336,-0.193068326,-0.323112816,2.522262812,11.54819202,4.696274281,0.235968515,0.255498737,0
0.031986226,9.62966316,1.896755809,0.006435198,-0.018047268,1.387637184,0.726524046,0.936374164,0.114086832,0.140120656,1.925536954,0.527837189,0.876796574,0.013015805,0.019633798,393.9114209,6.374553255,5.055912256,18.94103718,3.956198275,0.454605907,0.665930361,-2.479837418,8.029252052,0.134171069,-0.151093155,-0.384338945,2.576074839,10.91178513,3.822027206,0.303512752,0.281591415,0
-0.131606018,9.584681726,2.059390068,0.006866464,-0.012505566,0.784370486,0.492994516,0.831660313,0.089613241,0.08946661,0.61523706,0.243043593,0.691658876,0.008030533,0.008004274,381.4558712,4.644600393,2.932619452,19.2494297,5.025602221,0.352347061,0.305013746,-1.551624656,8.573607445,0.753618121,-0.138422057,-0.173538089,1.380994797,10.67582226,4.2719841,0.213925004,0.131475657,0
0.101410342,9.506853473,2.387454039,-0.010549108,-0.015552572,1.069860204,0.633239832,0.742137585,0.115961835,0.100212171,1.144600856,0.400992685,0.550768195,0.013447147,0.010042479,395.3058947,5.457173321,4.516805053,18.33108044,5.144344389,0.499879748,0.402961612,-1.634157538,7.926856995,0.812266409,-0.263125837,-0.21560052,2.882647514,10.40422344,4.33207798,0.236753911,0.187361091,0
-0.141617173,9.560243145,1.962666171,0.009285714,6.54E-04,1.155307084,0.665465291,0.955069911,0.144760826,0.106098574,1.334734457,0.442844054,0.912158536,0.020955697,0.011256907,387.0362437,6.441504092,4.124452949,19.26000309,4.998442173,0.575976104,0.449788794,-2.354850531,8.04096508,0.614716053,-0.263195664,-0.245934337,1.769602418,11.21903801,4.38372612,0.31278044,0.203854457,0
-0.199341862,9.434851862,2.21613023,-0.012515136,-0.013714347,1.028228331,0.44281622,0.825886253,0.094879871,0.093962701,1.057253501,0.196086204,0.682088103,0.00900219,0.008828989,386.4483422,4.651930764,3.86764133,18.58276844,5.49409914,0.421060681,0.409332067,-2.598561287,8.325712204,1.032916069,-0.211603716,-0.216124117,1.269080043,10.25705624,4.461183071,0.209456965,0.193207949,0
-0.088436552,9.5853385,1.952149897,0.011757888,-0.021046982,1.041212648,0.580904576,0.753041913,0.122698,0.131365506,1.084123778,0.337450127,0.567072122,0.015054799,0.017256896,383.678647,6.374518392,4.265164971,19.33941269,3.828529596,0.575958669,0.523790762,-2.643993616,8.394655228,0.433589935,-0.257453531,-0.304490149,1.621171355,10.94475746,3.394939661,0.318505138,0.219300613,0
1.101649424,9.468990741,2.352572568,0.009155661,-0.027416307,1.219129568,0.761860009,0.853467611,0.147091905,0.092861398,1.486276905,0.580430673,0.728406963,0.021636028,0.008623239,407.3937876,5.977647958,5.864683151,18.1595788,5.437806845,0.684570491,0.369416386,-1.747796059,7.323757648,0.994675875,-0.375106156,-0.213471219,4.116887093,10.83582115,4.44313097,0.309464335,0.155945167,0
0.124213652,9.459845574,1.472011742,-0.021769886,-0.037701927,0.99472734,0.52554091,0.748487845,0.088256188,0.085492788,0.989482481,0.276193248,0.560234055,0.007789155,0.007309017,363.7003934,4.677866351,4.931356192,19.22245121,3.808150023,0.359817088,0.332153603,-2.426963806,8.344970703,-0.492401093,-0.168616265,-0.192701802,2.504392385,10.87748051,3.31574893,0.191200823,0.139451802,0
-0.509843565,9.503274579,2.360271388,0.002473301,0.034947685,1.530558868,0.58194369,1.3936517,0.166821773,0.211262593,2.34261045,0.338658459,1.942265062,0.027829504,0.044631883,411.1985131,8.759842426,7.13371563,19.08590603,5.692032456,0.95071575,0.927817017,-3.289489508,8.201951027,-0.812276006,-0.427902371,-0.385403603,3.844226122,10.883955,4.879756451,0.52281338,0.542413414,0
-0.255187924,9.171828978,3.800410298,0.007768967,0.009792423,0.747339926,0.513983476,1.158762171,0.105301232,0.119313411,0.558516965,0.264179013,1.342729768,0.011088349,0.01423569,421.6858529,5.5726617,3.112280369,18.89295292,8.674997449,0.425912693,0.512079597,-2.213295937,8.461367607,1.759230733,-0.244311184,-0.146921813,0.898984432,10.43158531,6.915766716,0.181601509,0.365157783,0
-0.708337096,9.342981908,2.573373578,0.003204086,0.043174378,1.884148781,1.002838295,1.344684534,0.107343294,0.175537146,3.550016628,1.005684645,1.808176496,0.011522583,0.03081329,418.0420869,6.843715186,9.334762812,17.83920574,5.241127521,0.477504626,0.719145447,-5.826088905,6.262944221,-0.417414695,-0.201655343,-0.275744557,3.508673906,11.57626152,4.823712826,0.275849283,0.44340089,0
-0.187892317,9.55175852,2.131486694,-1.54E-04,-0.023349127,0.637198663,0.525011955,1.016799971,0.07864061,0.097749397,0.406022137,0.275637553,1.03388218,0.006184346,0.009554945,378.8290279,4.370828047,2.545745075,19.6275034,4.778702289,0.396556258,0.416261032,-1.642096758,8.698843956,0.243930846,-0.216141567,-0.187919602,0.903648317,10.92865944,4.534771442,0.180414692,0.22834143,0
-0.070394789,9.599252932,2.63540934,0.023992085,0.025229578,2.025458483,0.595785377,0.994112488,0.11909435,0.206433844,4.102482068,0.354960215,0.988259639,0.014183464,0.042614932,418.7153164,8.651003694,11.71154404,18.80982542,5.966944695,0.495551333,0.743108839,-5.119540691,7.920622349,1.083280563,-0.23643975,-0.3114191,6.592003345,10.88920307,4.883664131,0.259111583,0.431689739,0
-0.116854658,9.337066374,2.101525218,-0.043843234,0.003022798,0.995966816,0.627787061,0.976361174,0.083504538,0.115104909,0.991949898,0.394116594,0.953281143,0.006973008,0.01324914,379.6921226,5.222513776,3.961446166,19.00779629,4.448608801,0.330617711,0.45032984,-1.859720111,8.266364098,0.246985838,-0.191288084,-0.256598294,2.101726055,10.74143219,4.201622963,0.139329627,0.193731546,0
-0.106114115,9.305083905,2.357587093,-0.022513057,-0.016230436,0.975294064,0.672065904,0.824588447,0.112007408,0.131368361,0.951198511,0.451672579,0.679946107,0.01254566,0.017257646,387.047753,5.875144763,3.647164106,18.98857641,4.486609399,0.566359341,0.622803301,-1.88302052,7.918381214,0.752047479,-0.257313877,-0.338035375,1.764143586,11.0701952,3.73456192,0.309045464,0.284767926,0
-0.187819719,9.586700747,2.646820266,0.013778531,0.006779197,0.690297868,0.594854253,1.029319432,0.107116498,0.08663274,0.476511146,0.353851582,1.059498493,0.011473944,0.007505232,398.2616204,4.526267077,2.550849557,18.80258465,6.313462317,0.512603194,0.475881487,-1.479750752,8.380098343,0.744319022,-0.285553306,-0.181008101,1.071098804,10.42248631,5.569143295,0.227049887,0.294873387,0
-0.082956462,9.467475707,2.139229394,-0.026700722,-0.029590086,1.37350468,0.575802366,1.156681231,0.127973495,0.153260047,1.886515106,0.331548365,1.337911469,0.016377216,0.023488642,394.8233168,6.948260395,6.388994455,19.41666985,4.719679981,0.742044181,0.545607358,-3.913542986,8.566750526,-0.469186932,-0.46183157,-0.317806989,2.475451469,10.84991932,4.25049305,0.280212611,0.227800369,0
-0.110794393,9.461992248,2.530342204,0.04582953,0.016220864,1.110783619,0.687176536,0.854248532,0.159463132,0.120143177,1.233840248,0.472211591,0.729740554,0.02542849,0.014434383,398.7919096,7.274427586,5.04113555,18.51529074,5.36915046,0.584458411,0.539236933,-2.200357676,7.56289053,0.76922828,-0.240401655,-0.255533665,2.840777874,10.95240021,4.59992218,0.344056755,0.283703268,0
-0.090114346,9.378052927,2.534019368,-0.053313052,-0.034088532,1.225014307,0.721582233,1.006377668,0.100628107,0.133900951,1.500660051,0.52068092,1.012796011,0.010126016,0.017929465,402.3345178,6.517862243,4.739322186,18.23891354,5.392182469,0.388562649,0.565853208,-2.300770283,7.473883629,0.73157227,-0.215932131,-0.333253175,2.438551903,10.76502991,4.660610199,0.172630519,0.232600033,0
1.346622601,9.454606395,2.286996181,-0.013201446,-0.041868196,1.4826162,0.73087835,1.195943053,0.100491743,0.12462375,2.198150796,0.534183163,1.430279787,0.010098591,0.015531079,411.623165,5.731573981,6.21308744,19.05938721,4.750508368,0.371545687,0.431707196,-1.338157535,8.154679298,0.120265543,-0.205337986,-0.315154105,4.874929905,10.90470791,4.630242825,0.166207701,0.116553091,0
0.780065511,9.663843586,2.024441819,0.032394437,-0.041662135,1.487013155,0.69215479,1.128542148,0.086633284,0.165929978,2.211208123,0.479078253,1.273607379,0.007505326,0.027532758,404.7097737,6.368793721,5.992016315,19.66111755,4.633882031,0.404043719,0.857026488,-2.096343756,8.560257912,0.212116703,-0.183015227,-0.338576406,3.89567256,11.10085964,4.421765327,0.221028492,0.518450081,0
-0.124370918,9.421755206,2.338430699,-0.025828058,-0.044290825,1.056249437,0.766393288,0.977957327,0.144838147,0.136564329,1.115662873,0.587358672,0.956400533,0.020978089,0.018649816,390.9645277,7.38394694,4.357456684,18.64141703,4.539070964,0.622227341,0.474275753,-2.300061703,7.688940525,0.343510509,-0.369852722,-0.292255372,2.057394981,10.9524765,4.195560455,0.252374619,0.182020381,0
-0.22073365,9.709366429,2.054894501,0.042072568,0.015913462,1.071551228,0.643741437,1.128119733,0.115877724,0.161811239,1.148222034,0.414403038,1.272654133,0.013427647,0.026182877,394.4258137,6.728750331,4.274406552,19.02942085,4.603044152,0.497157037,0.788888812,-2.601893902,8.158759117,-0.477509141,-0.269793004,-0.36625734,1.67251265,10.87066174,4.125535011,0.227364033,0.422631472,0
-0.280799069,9.547057213,2.466296515,0.005269205,-0.025038718,2.00537061,0.778309844,1.240051583,0.127345882,0.183886917,4.021511285,0.605766213,1.537727928,0.016216974,0.033814398,420.5741845,8.469419587,9.139424086,18.40280151,5.983675003,0.455164418,0.70052278,-5.197945595,7.472743988,-0.317212582,-0.220243096,-0.357199073,3.941478491,10.93005753,5.666462421,0.234921321,0.343323708,0
-0.367547337,9.441519583,2.358048635,-0.015795793,0.007635534,1.05745348,0.433153797,0.793781652,0.085522979,0.107469388,1.118207862,0.187622211,0.630089311,0.00731418,0.011549669,394.7108316,4.598628371,5.259323835,18.87097359,5.279798985,0.355069771,0.471099272,-3.154475689,8.611177444,0.964413166,-0.21800907,-0.242757842,2.104848146,10.25979614,4.315385818,0.137060702,0.22834143,0
-0.427936529,9.538479943,2.048999821,0.008502006,-0.022185386,1.218836029,0.661110889,0.771675727,0.122640905,0.130777776,1.485561264,0.437067607,0.595483427,0.015040792,0.017102827,387.9683708,6.300533877,5.080888748,18.37246275,4.213038385,0.519497246,0.537648678,-3.62366271,7.754350185,0.727818191,-0.251432121,-0.249145746,1.457226038,10.61811256,3.485220194,0.268065125,0.288502932,0
-0.306027785,9.574288414,1.912055181,-0.013047744,-0.022902098,1.406043873,0.687655229,1.218284727,0.104586428,0.132511474,1.976959372,0.472869714,1.484217677,0.010938321,0.017559291,392.4352667,6.061371378,7.06273222,19.20330763,4.758025706,0.421078131,0.59938097,-5.028704643,7.87817812,-0.748992503,-0.205093637,-0.319395244,2.034027576,11.32512951,4.009033203,0.215984493,0.279985726,0
-0.266398029,9.581374876,1.891119374,0.019472807,-0.00435882,1.362457087,0.880582754,1.116455864,0.14874534,0.208648825,1.856289313,0.775425986,1.246473695,0.022125176,0.043534332,385.8965373,7.676010337,7.452058077,20.24982262,4.843087085,0.818681568,1.0928379,-4.292047024,8.155943871,0.096744902,-0.251397222,-0.641984463,3.160011053,12.09387875,4.746342182,0.567284346,0.450853437,0
-0.532655514,9.331034983,2.983000784,-0.014040892,0.004384155,1.649652758,0.925905924,1.329860122,0.178594924,0.17703818,2.721354222,0.857301779,1.768527944,0.031896147,0.031342517,422.5073199,8.927533655,8.108529091,19.03764772,6.347162962,0.762796164,0.711710364,-5.052761555,7.716396809,0.555272818,-0.338698596,-0.3114191,3.055767536,11.32125092,5.791890144,0.424097568,0.400291264,0
-0.141222389,9.549286166,2.103127322,-0.019626508,2.14E-05,1.059170308,0.770436805,0.812753585,0.11327609,0.098603851,1.121841742,0.593572871,0.660568389,0.012831473,0.00972272,388.2982116,5.334982787,4.762153387,19.01999855,4.228274956,0.457258806,0.355575934,-2.486914873,7.335202217,0.20622696,-0.25884977,-0.173538089,2.275238514,11.68479633,4.022047997,0.198409036,0.182037845,0
-0.173007501,9.600357148,2.073446008,0.021295833,-8.97E-04,1.223461304,0.4271342,0.564376591,0.103707541,0.132835345,1.496857562,0.182443625,0.318520937,0.010755254,0.017645229,391.312972,5.967071273,5.863936186,19.45693016,4.191576838,0.48549825,0.549883425,-2.32029748,8.654981613,0.983643413,-0.229144275,-0.275762022,3.543638706,10.80194855,3.207933426,0.256353974,0.274121404,0
-0.291356131,9.728523531,2.032722338,0.012885596,-0.048271865,1.054910378,0.569982438,0.911358136,0.130576682,0.151312444,1.112835905,0.324879979,0.830573651,0.01705027,0.022895456,391.0764625,6.990846516,5.070995927,20.08989906,4.585901529,0.571665153,0.567441449,-3.156573057,8.785704613,0.407895356,-0.324980319,-0.357740134,1.91442287,11.30419445,4.178006172,0.246684834,0.209701315,0
-0.269420293,9.573492758,1.907256928,-0.00778642,-1.08E-04,0.890660902,0.484634503,0.78457619,0.1018007,0.076403628,0.793276842,0.234870602,0.615559798,0.010363383,0.005837514,379.4590246,4.477205872,3.501423955,19.30875778,3.47854542,0.440206945,0.312989905,-2.058180094,8.696784019,-0.031172507,-0.252112806,-0.160238683,1.443243861,10.61197376,3.447372913,0.188094139,0.152751222,0
-0.154900836,9.473845974,2.251838759,-0.017812492,0.007122069,0.836925322,0.545875365,0.899105667,0.15836484,0.10813207,0.700443995,0.297979914,0.808391,0.025079422,0.011692545,384.6121857,5.705900187,3.459190488,18.7915144,5.166917026,0.798976839,0.598839924,-2.20290494,8.376498222,0.742643058,-0.524733245,-0.244346097,1.256285548,10.41501617,4.424273968,0.274243593,0.354493827,0
-0.648808274,9.570624505,1.981936558,0.014883718,5.60E-04,0.931469988,0.5690489,0.937728843,0.116472702,0.099482572,0.867636339,0.323816651,0.879335382,0.01356589,0.009896782,385.6467194,5.505431661,4.322884321,19.05768299,4.333322972,0.494521588,0.45191811,-2.615531206,8.544024467,0.238788098,-0.244660258,-0.223053083,1.707353115,10.51365852,4.094534874,0.24986133,0.228865027,0
-0.149473575,9.634780453,2.359495346,0.00595101,0.016497865,0.965180796,0.789174781,1.08075201,0.100706653,0.12016011,0.931573969,0.622796834,1.168024907,0.01014183,0.014438452,397.4199178,5.462234758,4.359113336,19.65017128,5.801648319,0.435965776,0.419978574,-1.969125628,8.255571365,0.586023986,-0.171705484,-0.148527518,2.389987707,11.39459991,5.215624332,0.264260292,0.271451056,0
